startDate,endDate,status,progress,duration,finished,recordedDate,recordId,distributionChannel,userLanguage,QID2_1,QID2_2,QID2_3,QID2_4,QID2_5,QID2_6,QID2_7,QID2_8,QID5_TEXT,QID6,QID6_3_TEXT,QID7_TEXT,QID735,QID736,QID737,QID738,QID739,QID740,QID741,QID742,QID743,QID744,QID745,QID746,QID879,QID880,QID881,QID882,QID883,QID884,QID885,QID886,QID887,QID888,QID889,QID890,QID747,QID748,QID749,QID750,QID751,QID752,QID753,QID754,QID755,QID756,QID757,QID758,QID891,QID892,QID893,QID894,QID895,QID896,QID897,QID898,QID899,QID900,QID901,QID902,QID759,QID760,QID761,QID762,QID763,QID764,QID765,QID766,QID767,QID768,QID769,QID770,QID903,QID904,QID905,QID906,QID907,QID908,QID909,QID910,QID911,QID912,QID913,QID914,QID771,QID772,QID773,QID774,QID775,QID776,QID777,QID778,QID779,QID780,QID781,QID782,QID915,QID916,QID917,QID918,QID919,QID920,QID921,QID922,QID923,QID924,QID925,QID926,QID783,QID784,QID785,QID786,QID787,QID788,QID789,QID790,QID791,QID792,QID793,QID794,QID927,QID928,QID929,QID930,QID931,QID932,QID933,QID934,QID935,QID936,QID937,QID938,QID795,QID796,QID797,QID798,QID799,QID800,QID801,QID802,QID803,QID804,QID805,QID806,QID939,QID940,QID941,QID942,QID943,QID944,QID945,QID946,QID947,QID948,QID949,QID950,QID807,QID808,QID809,QID810,QID811,QID812,QID813,QID814,QID815,QID816,QID817,QID818,QID951,QID952,QID953,QID954,QID955,QID956,QID957,QID958,QID959,QID960,QID961,QID962,QID819,QID820,QID821,QID822,QID823,QID824,QID825,QID826,QID827,QID828,QID829,QID830,QID963,QID964,QID965,QID966,QID967,QID968,QID969,QID970,QID971,QID972,QID973,QID974,QID831,QID832,QID833,QID834,QID835,QID836,QID837,QID838,QID839,QID840,QID841,QID842,QID975,QID976,QID977,QID978,QID979,QID980,QID981,QID982,QID983,QID984,QID985,QID986,QID843,QID844,QID845,QID846,QID847,QID848,QID849,QID850,QID851,QID852,QID853,QID854,QID987,QID988,QID989,QID990,QID991,QID992,QID993,QID994,QID995,QID996,QID997,QID998,QID855,QID856,QID857,QID858,QID859,QID860,QID861,QID862,QID863,QID864,QID865,QID866,QID999,QID1000,QID1001,QID1002,QID1003,QID1004,QID1005,QID1006,QID1007,QID1008,QID1009,QID1010,QID867,QID868,QID869,QID870,QID871,QID872,QID873,QID874,QID875,QID876,QID877,QID878,QID1011,QID1012,QID1013,QID1014,QID1015,QID1016,QID1017,QID1018,QID1019,QID1020,QID1021,QID1022,QID1023,QID1024,QID1025,QID1026,QID1027,QID1028,QID1029,QID1030,QID1031,QID1032,QID1033,QID1034,QID1167,QID1168,QID1169,QID1170,QID1171,QID1172,QID1173,QID1174,QID1175,QID1176,QID1177,QID1178,QID1035,QID1036,QID1037,QID1038,QID1039,QID1040,QID1041,QID1042,QID1043,QID1044,QID1045,QID1046,QID1179,QID1180,QID1181,QID1182,QID1183,QID1184,QID1185,QID1186,QID1187,QID1188,QID1189,QID1190,QID1047,QID1048,QID1049,QID1050,QID1051,QID1052,QID1053,QID1054,QID1055,QID1056,QID1057,QID1058,QID1191,QID1192,QID1193,QID1194,QID1195,QID1196,QID1197,QID1198,QID1199,QID1200,QID1201,QID1202,QID1059,QID1060,QID1061,QID1062,QID1063,QID1064,QID1065,QID1066,QID1067,QID1068,QID1069,QID1070,QID1203,QID1204,QID1205,QID1206,QID1207,QID1208,QID1209,QID1210,QID1211,QID1212,QID1213,QID1214,QID1071,QID1072,QID1073,QID1074,QID1075,QID1076,QID1077,QID1078,QID1079,QID1080,QID1081,QID1082,QID1215,QID1216,QID1217,QID1218,QID1219,QID1220,QID1221,QID1222,QID1223,QID1224,QID1225,QID1226,QID1083,QID1084,QID1085,QID1086,QID1087,QID1088,QID1089,QID1090,QID1091,QID1092,QID1093,QID1094,QID1227,QID1228,QID1229,QID1230,QID1231,QID1232,QID1233,QID1234,QID1235,QID1236,QID1237,QID1238,QID1095,QID1096,QID1097,QID1098,QID1099,QID1100,QID1101,QID1102,QID1103,QID1104,QID1105,QID1106,QID1239,QID1240,QID1241,QID1242,QID1243,QID1244,QID1245,QID1246,QID1247,QID1248,QID1249,QID1250,QID1107,QID1108,QID1109,QID1110,QID1111,QID1112,QID1113,QID1114,QID1115,QID1116,QID1117,QID1118,QID1251,QID1252,QID1253,QID1254,QID1255,QID1256,QID1257,QID1258,QID1259,QID1260,QID1261,QID1262,QID1119,QID1120,QID1121,QID1122,QID1123,QID1124,QID1125,QID1126,QID1127,QID1128,QID1129,QID1130,QID1263,QID1264,QID1265,QID1266,QID1267,QID1268,QID1269,QID1270,QID1271,QID1272,QID1273,QID1274,QID1131,QID1132,QID1133,QID1134,QID1135,QID1136,QID1137,QID1138,QID1139,QID1140,QID1141,QID1142,QID1275,QID1276,QID1277,QID1278,QID1279,QID1280,QID1281,QID1282,QID1283,QID1284,QID1285,QID1286,QID1143,QID1144,QID1145,QID1146,QID1147,QID1148,QID1149,QID1150,QID1151,QID1152,QID1153,QID1154,QID1287,QID1288,QID1289,QID1290,QID1291,QID1292,QID1293,QID1294,QID1295,QID1296,QID1297,QID1298,QID1155,QID1156,QID1157,QID1158,QID1159,QID1160,QID1161,QID1162,QID1163,QID1164,QID1165,QID1166,QID1299,QID1300,QID1301,QID1302,QID1303,QID1304,QID1305,QID1306,QID1307,QID1308,QID1309,QID1310,QID733_1,QID733_2,QID1312,QID1313,QID1314,QID1315,QID1316,QID1317,QID1318,QID1319,QID1320,QID1321,QID1322,QID1323,QID1324,QID1325,QID1326,QID1327,QID1328,QID1329,QID1330,QID1331,QID1332,QID1333,QID1334,QID1335,QID1336,QID1337,QID1338,QID1339,QID1340,QID1341,QID1342,QID1343,QID1344,QID1345,QID1346,QID1347,QID1348,QID1349,QID1350,QID1351,QID1352,QID1353,QID1354,QID1355,QID1356,QID1357,QID1358,QID1359,QID1360,QID1361,QID1362,QID1363,QID1364,QID1365,QID1366,QID1367,QID1368,QID1369,QID1370,QID1371,QID1372,QID1373,QID1374,QID1375,QID1376,QID1377,QID1378,QID1379,QID1380,QID1381,QID1382,QID1383,QID1384,QID1385,QID1386,QID1387,QID1388,QID1389,QID1390,QID1391,QID1392,QID1393,QID1394,QID1395,QID1396,QID1397,QID1398,QID1399,QID1400,QID1401,QID1402,QID1403,QID1404,QID1405,QID1406,QID1407,QID1408,QID1409,QID1410,QID1411,QID1412,QID1413,QID1414,QID1415,QID1416,QID1417,QID1418,QID1419,QID1420,QID1421,QID1422,QID1423,QID1424,QID1425,QID1426,QID1427,QID1428,QID1429,QID1430,QID1431,QID1432,QID1433,QID1434,QID1435,QID1436,QID1437,QID1438,QID1439,QID1440,QID1441,QID1442,QID1443,QID1444,QID1445,QID1446,QID1447,QID1448,QID1449,QID1450,QID1451,QID1452,QID1453,QID1454,QID1455,first.scenario.type,first.choice.option,number.condition.id
12/9/22 0:58,12/9/22 2:24,0,100,5197,1,12/9/22 2:24,R_2dRuXDw6ELy4eMi,anonymous,EN,1,1,1,1,1,1,1,1,28,1,,"English, Tamil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,3,3,5,2,2,5,2,3,6,3,1,5,1,4,1,2,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,1,5,3,,,,,,,,,,,,,economic,high.ratio,6
12/9/22 0:58,12/9/22 2:29,0,100,5487,1,12/9/22 2:29,R_3HTH3CaoK5saRS3,anonymous,EN,1,1,1,1,1,1,1,1,22,2,,"Filipino, English",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,5,6,6,5,6,6,5,6,5,6,5,2,5,6,5,5,5,5,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economic,low.ratio,6
12/9/22 1:14,12/9/22 2:35,0,100,4865,1,12/9/22 2:35,R_31hl2nZokjwfSdu,anonymous,EN,1,1,1,1,1,1,1,1,22,2,,"Sepedi, Setswana and English ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,2,6,1,1,6,1,5,4,5,5,5,2,1,1,6,4,6,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,1,1,2,1,2,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,economic,low.ratio,2
12/12/22 1:41,12/12/22 1:44,0,100,220,1,12/12/22 1:44,R_zSS1kKdqbhLtimZ,anonymous,EN,1,1,1,1,1,1,1,1,34,2,,tst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,5,4,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,5,5,5,5,5,5,5,5,5,economic,low.ratio,0
12/12/22 1:45,12/12/22 2:00,0,100,896,1,12/12/22 2:00,R_PCyrWr23qW7uOel,anonymous,EN,1,1,1,1,1,1,1,1,20,2,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,4,5,5,5,5,4,5,5,5,2,3,3,2,2,2,2,2,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economic,low.ratio,5
12/12/22 1:46,12/12/22 2:00,0,100,866,1,12/12/22 2:00,R_3gRvrjcVP8U5LD6,anonymous,EN,1,1,1,1,1,1,1,1,32,1,,English,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,1,3,3,4,3,3,5,4,2,4,3,2,2,2,1,5,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,2,2,2,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economic,high.ratio,1
12/12/22 1:46,12/12/22 2:04,0,100,1091,1,12/12/22 2:04,R_pgXUxJUHt0bvOWR,anonymous,EN,1,1,1,1,1,1,1,1,21,1,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,2,5,6,2,5,6,5,1,5,1,1,6,1,2,6,5,5,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1,2,1,1,1,2,1,,,,,,,,,,,,,economic,low.ratio,4
12/12/22 1:50,12/12/22 2:08,0,100,1123,1,12/12/22 2:08,R_xf68qkLzt0s1Gmd,anonymous,EN,1,1,1,1,1,1,1,1,33,1,,english,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,4,4,4,4,4,4,3,4,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moral,high.ratio,4
12/12/22 1:46,12/12/22 2:13,0,100,1645,1,12/12/22 2:13,R_1dmCHPqlZD8qilf,anonymous,EN,1,1,1,1,1,1,1,1,25,1,,"English, Tagalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,1,6,6,5,1,6,6,1,4,6,5,6,6,6,6,6,6,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,1,3,3,3,3,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moral,low.ratio,6
12/12/22 1:45,12/12/22 2:18,0,100,1964,1,12/12/22 2:18,R_2PbfyaovMyjYS29,anonymous,EN,1,1,1,1,1,1,1,1,25,1,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,4,4,1,3,4,6,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economic,low.ratio,8
12/12/22 1:46,12/12/22 2:18,0,100,1939,1,12/12/22 2:18,R_UnCDEyUePRIOXCh,anonymous,EN,1,1,1,1,1,1,1,1,23,2,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,1,1,6,6,6,6,6,6,1,6,1,6,6,6,1,1,1,6,1,1,1,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,2,3,1,2,3,4,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,economic,low.ratio,11
12/12/22 1:46,12/12/22 2:19,0,100,1986,1,12/12/22 2:19,R_1LwECbSszdTHqU7,anonymous,EN,1,1,1,1,1,1,1,1,35,2,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,1,1,1,6,1,1,1,6,1,6,6,6,6,1,6,1,6,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moral,high.ratio,8
